日期,時間,轉速,壓力,內溫,外溫,升溫,AI6,
,,即時,即時,即時,即時,即時,即時,
,,%,%,%,℃,%,℃,
2016/5/10,上午 11:51:10,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:11,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:12,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:13,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:14,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:15,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:16,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:17,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:18,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:19,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:20,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:21,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:22,219,301,87.4,93.2,5.7,ERROR,
2016/5/10,上午 11:51:23,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:24,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:25,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:26,220,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:51:27,220,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:28,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:29,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:30,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:31,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:32,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:33,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:34,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:51:35,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:36,220,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:37,220,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:38,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:39,220,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:40,220,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:41,220,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:51:42,220,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:43,220,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:44,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:51:45,220,301,87.4,93.3,5.7,ERROR,
2016/5/10,上午 11:51:46,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:51:47,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:51:48,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:51:49,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:50,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:51,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:51:52,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:53,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:54,219,301,87.4,93.3,5.7,ERROR,
2016/5/10,上午 11:51:55,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:56,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:51:57,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:51:58,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:51:59,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:52:00,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:52:01,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:52:02,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:52:03,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:52:04,218,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:52:05,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:52:06,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:07,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:08,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:09,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:10,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:52:11,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:52:12,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:13,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:14,219,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:52:15,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:16,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:17,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:18,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:19,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:20,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:21,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:22,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:23,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:52:24,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:25,220,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:52:26,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:27,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:52:28,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:52:29,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:52:30,219,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:52:31,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:32,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:33,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:34,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:35,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:36,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:37,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:38,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:39,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:40,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:41,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:52:42,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:43,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:44,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:45,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:46,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:47,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:48,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:49,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:50,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:51,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:52,220,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:52:53,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:54,220,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:52:55,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:52:56,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:52:57,220,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:52:58,220,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:52:59,220,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:53:00,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:53:01,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:53:02,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:53:03,220,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:53:04,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:05,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:06,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:53:07,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:08,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:09,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:10,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:11,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:12,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:13,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:14,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:15,220,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:53:16,220,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:53:17,220,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:18,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:19,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:20,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:21,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:22,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:23,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:24,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:25,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:53:26,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:53:27,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:28,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:29,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:30,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:31,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:32,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:33,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:34,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:35,219,301,87.4,93.3,5.7,ERROR,
2016/5/10,上午 11:53:36,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:37,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:38,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:39,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:40,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:41,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:42,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:43,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:44,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:53:45,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:46,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:47,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:48,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:49,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:50,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:51,219,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:52,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:53:53,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:53:54,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:55,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:56,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:57,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:53:58,220,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:53:59,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:00,220,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:01,220,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:54:02,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:03,220,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:04,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:05,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:54:06,220,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:54:07,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:08,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:09,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:54:10,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:11,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:12,218,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:54:13,218,300,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:54:14,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:15,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:16,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:17,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:18,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:19,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:20,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:21,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:22,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:23,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:24,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:25,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:26,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:27,219,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:54:28,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:29,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:30,218,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:54:31,219,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:54:32,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:33,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:34,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:54:35,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:36,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:37,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:38,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:39,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:40,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:41,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:42,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:43,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:44,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:45,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:46,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:47,218,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:54:48,218,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:54:49,218,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:54:50,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:54:51,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:52,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:53,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:54,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:54:55,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:56,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:54:57,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:58,219,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:54:59,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:00,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:01,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:02,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:03,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:04,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:05,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:06,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:07,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:08,214,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:09,214,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:10,216,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:11,216,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:12,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:13,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:14,217,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:15,216,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:55:16,216,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:17,215,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:18,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:19,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:20,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:21,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:22,216,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:23,217,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:24,217,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:25,217,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:26,217,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:27,217,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:28,217,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:29,217,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:55:30,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:31,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:55:32,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:33,218,301,87.3,93.3,5.7,ERROR,
2016/5/10,上午 11:55:34,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:55:35,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:36,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:37,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:38,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:55:39,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:40,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:41,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:42,219,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:55:43,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:44,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:45,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:46,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:47,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:55:48,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:55:49,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:50,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:51,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:52,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:53,218,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:55:54,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:55,218,301,87.3,93.2,5.7,ERROR,
2016/5/10,上午 11:55:56,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:57,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:55:58,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:55:59,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:00,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:01,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:02,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:03,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:04,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:05,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:06,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:07,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:08,219,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:09,218,301,87.3,93.1,5.7,ERROR,
2016/5/10,上午 11:56:10,218,301,87.3,93.1,5.7,ERROR,
2016/5/10,上午 11:56:11,218,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:12,218,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:13,219,301,87.0,93.0,5.7,ERROR,
2016/5/10,上午 11:56:14,218,301,87.1,92.9,5.7,ERROR,
2016/5/10,上午 11:56:15,219,301,87.1,92.9,5.7,ERROR,
2016/5/10,上午 11:56:16,219,301,87.1,92.9,5.7,ERROR,
2016/5/10,上午 11:56:17,219,301,87.1,92.9,5.7,ERROR,
2016/5/10,上午 11:56:18,219,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:19,219,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:20,218,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:21,218,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:22,218,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:23,218,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:24,219,301,87.1,93.0,5.7,ERROR,
2016/5/10,上午 11:56:25,218,301,87.3,93.1,5.7,ERROR,
2016/5/10,上午 11:56:26,219,301,87.1,93.1,5.7,ERROR,
2016/5/10,上午 11:56:27,219,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:28,219,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:29,219,301,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:30,218,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:56:31,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:32,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:56:33,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:56:34,219,300,87.0,93.1,5.7,ERROR,
2016/5/10,上午 11:56:35,219,300,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:36,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:56:37,219,300,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:38,218,300,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:39,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:40,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:41,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:56:42,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:56:43,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:44,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:45,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:46,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:47,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:48,218,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:49,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:50,218,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:51,218,301,87.1,93.3,5.7,ERROR,
2016/5/10,上午 11:56:52,218,301,86.8,93.2,5.7,ERROR,
2016/5/10,上午 11:56:53,218,301,86.8,93.3,5.7,ERROR,
2016/5/10,上午 11:56:54,219,301,87.0,93.3,5.7,ERROR,
2016/5/10,上午 11:56:55,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:56,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:57,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:58,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:56:59,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:00,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:01,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:02,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:03,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:04,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:05,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:06,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:07,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:08,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:09,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:10,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:11,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:12,219,301,87.0,93.2,5.7,ERROR,
2016/5/10,上午 11:57:13,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:14,219,301,87.1,93.2,5.7,ERROR,
2016/5/10,上午 11:57:15,219,301,87.1,93.2,5.7,ERROR,
