No.000
 3/28 14:11:44,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  499,   8.8,    0
 3/28 14:11:47,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  497,   8.8,    0
 3/28 14:11:50,  21.5,  21.8,  23.5,  24.1,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:11:52,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:11:56,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:12:00,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  499,  10.1,    0
 3/28 14:12:02,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  498,  10.1,    0
 3/28 14:12:07,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  497,   8.8,    0
 3/28 14:12:09,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:12:12,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:12:16,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:12:19,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:12:22,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  504,  10.1,    0
 3/28 14:12:25,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  499,  10.1,    0
 3/28 14:12:28,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,  10.1,    0
 3/28 14:12:32,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  497,   7.6,    0
 3/28 14:12:35,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  499,   7.6,    0
 3/28 14:12:39,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:12:41,  21.5,  21.8,  23.5,  24.1,  20.0, 110.0,  759,  504,   7.6,    0
 3/28 14:12:45,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  760,  497,   7.6,    0
 3/28 14:12:49,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  498,   8.8,    0
 3/28 14:12:51,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  499,   8.8,    0
 3/28 14:12:56,  21.5,  21.8,  23.5,  24.1,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:13:00,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  504,   8.8,    0
 3/28 14:13:03,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  501,   8.8,    0
 3/28 14:13:06,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  499,   7.6,    0
 3/28 14:13:09,  21.4,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:13:12,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:13:15,  21.5,  21.8,  23.5,  24.1,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:13:18,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  502,   8.8,    0
 3/28 14:13:21,  21.4,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  500,   7.6,    0
 3/28 14:13:24,  21.5,  21.8,  23.5,  24.2,  20.0, 110.0,  759,  499,   7.6,    0
 3/28 14:13:27,  21.5,  21.9,  23.5,  24.2,  20.0, 110.0,  759,  499,   7.6,    0
 3/28 14:13:30,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  499,  10.1,    0
 3/28 14:13:34,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  503,  10.1,    0
 3/28 14:13:38,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  502,   8.8,    0
 3/28 14:13:40,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  504,   8.8,    0
 3/28 14:13:43,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  496,  10.1,    0
