,®É¶¡,201 [,201 [,201 [Bar],201 [rpm],201 [,201 [ml]
2016/4/28,15:19:16,107.9,139.39,3.7,104.1,139.8,1
2016/4/28,15:19:17,107.7,139.39,3.7,104.3,139.8,1
2016/4/28,15:19:18,107.6,139.41,3.71,104.2,139.8,1
2016/4/28,15:19:19,107.6,139.43,3.72,104.1,139.8,1
2016/4/28,15:19:20,107.7,139.43,3.72,104.6,139.8,1
2016/4/28,15:19:21,107.8,139.48,3.71,104.4,139.8,1
2016/4/28,15:19:22,107.7,139.43,3.72,104.6,139.8,1
2016/4/28,15:19:23,107.7,139.48,3.71,104.3,139.8,1
2016/4/28,15:19:24,107.7,139.46,3.73,104.2,139.8,1
2016/4/28,15:19:25,107.6,139.48,3.71,104.3,139.8,1
2016/4/28,15:19:26,107.7,139.48,3.74,104.2,139.9,1
2016/4/28,15:19:27,107.8,139.54,3.72,104.1,139.8,1
2016/4/28,15:19:28,107.8,139.52,3.74,104.7,139.8,1
2016/4/28,15:19:29,107.7,139.56,3.73,104.3,139.8,1
2016/4/28,15:19:30,107.7,139.58,3.73,104.6,139.8,1
2016/4/28,15:19:31,107.7,139.54,3.74,104.7,139.8,1
2016/4/28,15:19:32,107.7,139.6,3.73,103.9,139.9,1
2016/4/28,15:19:33,107.7,139.6,3.75,104.1,139.8,1
2016/4/28,15:19:34,107.8,139.6,3.74,104.1,139.8,1
2016/4/28,15:19:35,107.7,139.62,3.76,104.2,139.8,1
2016/4/28,15:19:36,107.7,139.64,3.75,104.6,139.8,1
2016/4/28,15:19:37,107.8,139.66,3.76,104.8,139.8,1
2016/4/28,15:19:38,107.8,139.66,3.76,104.7,139.8,1
2016/4/28,15:19:39,107.9,139.69,3.76,104.3,139.8,1
2016/4/28,15:19:40,107.7,139.66,3.76,104.3,139.8,1
2016/4/28,15:19:41,107.7,139.71,3.76,104.1,139.8,1
2016/4/28,15:19:42,107.8,139.71,3.76,104.1,139.8,1
2016/4/28,15:19:43,107.8,139.71,3.78,104.2,139.9,1
2016/4/28,15:19:44,107.8,139.71,3.77,104.5,139.8,1
2016/4/28,15:19:45,107.8,139.71,3.78,104.7,139.8,1
2016/4/28,15:19:46,107.9,139.66,3.79,104.6,139.8,1
2016/4/28,15:19:47,108,139.66,3.77,104.3,139.8,1
2016/4/28,15:19:48,107.9,139.66,3.79,104.2,139.8,1
2016/4/28,15:19:49,107.8,139.66,3.79,104.1,139.8,1
2016/4/28,15:19:50,107.9,139.71,3.78,104.1,139.8,1
2016/4/28,15:19:51,108,139.66,3.8,104.3,139.8,1
2016/4/28,15:19:52,107.9,139.69,3.79,104.6,139.8,1
2016/4/28,15:19:53,107.8,139.66,3.8,105,139.8,1
2016/4/28,15:19:54,107.8,139.69,3.79,104.2,139.8,1
2016/4/28,15:19:55,107.9,139.73,3.8,104.3,139.8,1
2016/4/28,15:19:56,107.8,139.69,3.81,104.2,139.8,1
2016/4/28,15:19:57,107.8,139.77,3.8,103.9,139.8,1
2016/4/28,15:19:58,107.7,139.73,3.81,104.7,139.8,1
2016/4/28,15:19:59,107.9,139.77,3.81,104.4,139.8,1
2016/4/28,15:20:00,107.9,139.83,3.81,104.5,139.8,1
2016/4/28,15:20:01,107.8,139.73,3.82,104.4,139.8,1
2016/4/28,15:20:02,107.8,139.77,3.82,104.4,139.8,1
2016/4/28,15:20:03,107.8,139.79,3.82,104.3,139.8,1
2016/4/28,15:20:04,107.9,139.81,3.83,104.3,139.8,1
2016/4/28,15:20:05,108.1,139.83,3.82,104.2,139.8,1
2016/4/28,15:20:06,107.9,139.85,3.83,104.5,139.8,1
2016/4/28,15:20:07,108,139.81,3.84,104.2,139.8,1
2016/4/28,15:20:08,108.1,139.81,3.83,104.7,139.8,1
2016/4/28,15:20:09,108,139.85,3.83,104.8,139.8,1
2016/4/28,15:20:10,108,139.81,3.84,104.2,139.8,1
2016/4/28,15:20:11,108.1,139.81,3.83,104.4,139.8,1
2016/4/28,15:20:12,108.1,139.79,3.84,104.2,139.9,1
2016/4/28,15:20:13,108.1,139.83,3.84,104.2,139.8,1
2016/4/28,15:20:14,108,139.85,3.85,104.7,139.8,1
2016/4/28,15:20:15,108,139.85,3.85,104.8,139.8,1
2016/4/28,15:20:16,108,139.9,3.85,104.5,139.8,1
2016/4/28,15:20:17,108.1,139.81,3.85,104.4,139.8,1
2016/4/28,15:20:18,108.1,139.87,3.85,104.3,139.8,1
2016/4/28,15:20:19,108.1,139.85,3.86,104.2,139.8,1
2016/4/28,15:20:20,108.1,139.92,3.85,104.1,139.8,1
2016/4/28,15:20:21,108,139.87,3.87,104.1,139.8,1
2016/4/28,15:20:22,108.1,139.94,3.86,104.4,139.9,1
2016/4/28,15:20:23,108,139.87,3.87,105,139.8,1
2016/4/28,15:20:24,108,139.94,3.86,104.4,139.8,1
2016/4/28,15:20:25,107.8,139.87,3.88,104.6,139.8,1
2016/4/28,15:20:26,108,139.94,3.87,104.1,139.8,1
2016/4/28,15:20:27,108,139.92,3.89,104.2,139.9,1
2016/4/28,15:20:28,108,139.94,3.87,104.1,139.8,1
2016/4/28,15:20:29,108,139.94,3.89,104.1,139.8,1
2016/4/28,15:20:30,107.9,139.98,3.88,104.6,139.8,1
2016/4/28,15:20:31,107.9,139.92,3.89,104.8,139.8,1
2016/4/28,15:20:32,107.9,140,3.88,104.4,139.8,1
2016/4/28,15:20:33,108,139.92,3.9,104.4,139.9,1
2016/4/28,15:20:34,108,139.98,3.89,104.1,139.8,1
2016/4/28,15:20:35,108,139.98,3.9,104.2,139.8,1
2016/4/28,15:20:36,108.1,140.04,3.9,104.4,139.8,1
2016/4/28,15:20:37,108.2,139.96,3.91,104.2,139.8,1
2016/4/28,15:20:38,108,140.02,3.9,104.4,139.8,1
2016/4/28,15:20:39,108,139.96,3.91,104.9,139.9,1
2016/4/28,15:20:40,108.2,140,3.9,104.3,139.8,1
2016/4/28,15:20:41,108.1,140,3.91,104.7,139.8,1
2016/4/28,15:20:42,108.1,139.98,3.91,104.3,139.8,1
2016/4/28,15:20:43,108.2,140.04,3.92,104.1,139.8,1
2016/4/28,15:20:44,108.2,140.02,3.92,104.2,139.8,1
2016/4/28,15:20:45,108.1,140.06,3.92,104.1,139.8,1
2016/4/28,15:20:46,108,140,3.93,104.7,139.8,1
2016/4/28,15:20:47,108,140.06,3.92,104.5,139.8,1
2016/4/28,15:20:48,108,140,3.94,104.5,139.8,1
2016/4/28,15:20:49,108.2,140.02,3.93,104.7,139.8,1
2016/4/28,15:20:50,108.2,140.04,3.93,104.3,139.9,1
2016/4/28,15:20:51,108.1,140.06,3.93,104.2,139.8,1
2016/4/28,15:20:52,108.2,140.08,3.93,104.4,139.8,1
2016/4/28,15:20:53,108.3,140.06,3.94,104.2,139.8,1
2016/4/28,15:20:54,108.1,140.13,3.94,104.3,139.8,1
2016/4/28,15:20:55,108,140.06,3.94,104.9,139.8,1
2016/4/28,15:20:56,108.1,140.06,3.94,104.5,139.8,1
2016/4/28,15:20:57,108.1,140.13,3.95,104.1,139.8,1
2016/4/28,15:20:58,108.1,140.08,3.96,104.3,139.8,1
2016/4/28,15:20:59,108,140.13,3.96,104.2,139.8,1
2016/4/28,15:21:00,108.2,140.13,3.96,104.4,139.8,1
2016/4/28,15:21:01,108,140.13,3.96,104.9,139.8,1
2016/4/28,15:21:02,108,140.13,3.95,104.7,139.8,1
2016/4/28,15:21:03,108.1,140.08,3.97,104.9,139.8,1
2016/4/28,15:21:04,108.1,140.08,3.95,104.4,139.8,1
2016/4/28,15:21:05,108.2,140.08,3.97,104.3,139.8,1
2016/4/28,15:21:06,108.2,140.04,3.97,104.1,139.8,1
2016/4/28,15:21:07,108.2,140.08,3.96,103.9,139.8,1
2016/4/28,15:21:08,108,140.04,3.98,104.7,139.8,1
2016/4/28,15:21:09,108.1,140.02,3.97,104.7,139.8,1
2016/4/28,15:21:10,108.3,140.08,3.97,104.7,139.8,1
2016/4/28,15:21:11,108.1,139.98,3.98,104.6,139.8,1
2016/4/28,15:21:12,108.2,140.02,3.97,104.2,139.8,1
2016/4/28,15:21:13,108.2,139.98,3.98,104.2,139.8,1
2016/4/28,15:21:14,108.1,139.96,3.98,104.3,139.8,1
2016/4/28,15:21:15,108.2,140,3.98,104.2,139.8,1
2016/4/28,15:21:16,108.3,139.92,4,104.7,139.8,1
2016/4/28,15:21:17,108.2,139.94,3.99,104.7,139.8,1
2016/4/28,15:21:18,108.1,139.96,3.99,104.7,139.8,1
2016/4/28,15:21:19,108.2,139.87,4.01,104.9,139.8,1
2016/4/28,15:21:20,108.3,139.87,3.99,104.3,139.8,1
2016/4/28,15:21:21,108.3,139.85,4.01,104.5,139.8,1
2016/4/28,15:21:22,108.2,139.83,4.01,104.3,139.8,1
2016/4/28,15:21:23,108.1,139.83,4,103.9,139.8,1
2016/4/28,15:21:24,108.3,139.79,4.01,104.6,139.8,1
2016/4/28,15:21:25,108.4,139.77,4.01,104.7,139.8,1
2016/4/28,15:21:26,108.2,139.77,4.01,104.4,139.8,1
2016/4/28,15:21:27,108.3,139.71,4.02,104.7,139.8,1
2016/4/28,15:21:28,108.3,139.69,4.02,104.5,139.8,1
2016/4/28,15:21:29,108.3,139.71,4.01,104.1,139.8,1
2016/4/28,15:21:30,108.2,139.71,4.03,104.4,139.8,1
2016/4/28,15:21:31,108.2,139.64,4.03,104.3,139.8,1
2016/4/28,15:21:32,108.1,139.62,4.03,104.2,139.8,1
2016/4/28,15:21:33,108.3,139.62,4.03,104.4,139.8,1
2016/4/28,15:21:34,108.4,139.58,4.03,104.5,139.8,1
2016/4/28,15:21:35,108.4,139.54,4.03,104.8,139.9,1
2016/4/28,15:21:36,108.3,139.52,4.02,104.4,139.8,1
2016/4/28,15:21:37,108.3,139.56,4.03,103.9,139.8,1
2016/4/28,15:21:38,108.3,139.54,4.04,104.2,139.8,1
2016/4/28,15:21:39,108.3,139.5,4.05,104.2,139.8,1
2016/4/28,15:21:40,108.3,139.52,4.04,104.8,139.8,1
2016/4/28,15:21:41,108.3,139.46,4.04,104.5,139.8,1
2016/4/28,15:21:42,108.5,139.39,4.05,104.4,139.8,1
2016/4/28,15:21:43,108.4,139.39,4.05,104.1,139.8,1
2016/4/28,15:21:44,108.3,139.39,4.04,104.1,139.8,1
2016/4/28,15:21:45,108.3,139.39,4.05,104.2,139.8,1
2016/4/28,15:21:46,108.4,139.39,4.06,104.4,139.8,1
2016/4/28,15:21:47,108.6,139.37,4.06,104.6,139.8,1
2016/4/28,15:21:48,108.4,139.37,4.06,104.6,139.8,1
2016/4/28,15:21:49,108.4,139.29,4.07,104.8,139.8,1
2016/4/28,15:21:50,108.4,139.29,4.06,104.5,139.8,1
2016/4/28,15:21:51,108.4,139.29,4.07,104.1,139.9,1
2016/4/28,15:21:52,108.4,139.25,4.07,104.1,139.8,1
2016/4/28,15:21:53,108.4,139.31,4.07,104.1,139.8,1
2016/4/28,15:21:54,108.5,139.25,4.08,104.1,139.8,1
2016/4/28,15:21:55,108.4,139.27,4.07,104.6,139.8,1
2016/4/28,15:21:56,108.3,139.27,4.08,104.5,139.8,1
2016/4/28,15:21:57,108.4,139.23,4.08,104.6,139.8,1
2016/4/28,15:21:58,108.5,139.25,4.08,104.3,139.8,1
2016/4/28,15:21:59,108.4,139.2,4.08,104.1,139.8,1
2016/4/28,15:22:00,108.5,139.23,4.08,104.3,139.8,1
2016/4/28,15:22:01,108.4,139.23,4.09,104.2,139.8,1
2016/4/28,15:22:02,108.5,139.25,4.09,104.3,139.8,1
2016/4/28,15:22:03,108.5,139.25,4.1,104.6,139.8,1
2016/4/28,15:22:04,108.3,139.2,4.1,104.8,139.8,1
2016/4/28,15:22:05,108.4,139.27,4.09,104.7,139.8,1
2016/4/28,15:22:06,108.5,139.2,4.1,104.4,139.8,1
2016/4/28,15:22:07,108.4,139.27,4.1,104.1,139.8,1
2016/4/28,15:22:08,108.5,139.23,4.11,104.2,139.8,1
2016/4/28,15:22:09,108.5,139.27,4.1,104.2,139.8,1
2016/4/28,15:22:10,108.5,139.29,4.11,104.1,139.8,1
2016/4/28,15:22:11,108.4,139.27,4.11,104.6,139.8,1
2016/4/28,15:22:12,108.5,139.29,4.11,104.5,139.8,1
2016/4/28,15:22:13,108.6,139.23,4.12,104.8,139.8,1
2016/4/28,15:22:14,108.5,139.29,4.11,104.1,139.9,1
2016/4/28,15:22:15,108.5,139.27,4.12,104.2,139.8,1
2016/4/28,15:22:16,108.5,139.33,4.11,104.1,139.8,1
2016/4/28,15:22:17,108.6,139.31,4.12,104.4,139.8,1
2016/4/28,15:22:18,108.5,139.35,4.11,104.5,139.8,1
2016/4/28,15:22:19,108.6,139.37,4.12,104.7,139.9,1
2016/4/28,15:22:20,108.5,139.31,4.13,104.6,139.8,1
2016/4/28,15:22:21,108.6,139.39,4.12,104.3,139.8,1
2016/4/28,15:22:22,108.7,139.31,4.14,104.3,139.8,1
2016/4/28,15:22:23,108.7,139.41,4.13,103.9,139.8,1
2016/4/28,15:22:24,108.5,139.37,4.14,104.2,139.9,1
2016/4/28,15:22:25,108.5,139.41,4.13,104.5,139.8,1
2016/4/28,15:22:26,108.6,139.43,4.14,104.3,139.8,1
2016/4/28,15:22:27,108.5,139.35,4.14,104.7,139.8,1
2016/4/28,15:22:28,108.6,139.43,4.14,104.4,139.8,1
2016/4/28,15:22:29,108.6,139.39,4.15,104.2,139.8,1
2016/4/28,15:22:30,108.6,139.41,4.14,104.1,139.8,1
2016/4/28,15:22:31,108.5,139.37,4.15,104.3,139.9,1
2016/4/28,15:22:32,108.4,139.43,4.15,103.9,139.8,1
2016/4/28,15:22:33,108.6,139.46,4.16,104.6,139.8,1
2016/4/28,15:22:34,108.5,139.5,4.16,104.3,139.8,1
2016/4/28,15:22:35,108.6,139.5,4.16,104.6,139.8,1
2016/4/28,15:22:36,108.4,139.46,4.16,104.4,139.8,1
2016/4/28,15:22:37,108.5,139.54,4.16,104.1,139.8,1
2016/4/28,15:22:38,108.5,139.5,4.17,104.4,139.8,1
2016/4/28,15:22:39,108.6,139.54,4.16,104.1,139.8,1
2016/4/28,15:22:40,108.6,139.52,4.17,104.5,139.8,1
2016/4/28,15:22:41,108.7,139.54,4.17,104.8,139.9,1
2016/4/28,15:22:42,108.7,139.6,4.17,104.1,139.9,1
2016/4/28,15:22:43,108.7,139.56,4.18,104.6,139.8,1
2016/4/28,15:22:44,108.8,139.56,4.18,104.6,139.8,1
2016/4/28,15:22:45,108.8,139.54,4.18,104.4,139.8,1
2016/4/28,15:22:46,108.7,139.58,4.18,104.3,139.9,1
2016/4/28,15:22:47,108.7,139.6,4.19,103.9,139.9,1
2016/4/28,15:22:48,108.7,139.58,4.19,104.1,139.8,1
2016/4/28,15:22:49,108.8,139.6,4.19,104.6,139.8,1
2016/4/28,15:22:50,108.8,139.56,4.2,104.9,139.8,1
2016/4/28,15:22:51,108.7,139.6,4.19,105,139.8,1
2016/4/28,15:22:52,108.7,139.62,4.19,104.3,139.8,1
2016/4/28,15:22:53,108.7,139.6,4.2,104.2,139.8,1
2016/4/28,15:22:54,108.7,139.64,4.2,104.1,139.8,1
2016/4/28,15:22:55,108.7,139.62,4.21,103.9,139.8,1
2016/4/28,15:22:56,108.7,139.69,4.2,104.1,139.8,1
2016/4/28,15:22:57,108.6,139.64,4.21,104.6,139.8,1
2016/4/28,15:22:58,108.7,139.66,4.2,104.7,139.8,1
2016/4/28,15:22:59,108.7,139.64,4.21,104.6,139.9,1
2016/4/28,15:23:00,108.6,139.64,4.2,104.6,139.8,1
2016/4/28,15:23:01,108.6,139.64,4.22,104.2,139.8,1
2016/4/28,15:23:02,108.7,139.69,4.21,104.3,139.8,1
2016/4/28,15:23:03,108.7,139.64,4.22,104.2,139.8,1
2016/4/28,15:23:04,108.7,139.71,4.21,104.1,139.9,1
2016/4/28,15:23:05,108.7,139.66,4.22,104.7,139.8,1
2016/4/28,15:23:06,108.8,139.69,4.22,104.8,139.8,1
2016/4/28,15:23:07,108.7,139.64,4.23,104.4,139.8,1
2016/4/28,15:23:08,108.7,139.69,4.22,104.6,139.8,1
2016/4/28,15:23:09,108.8,139.69,4.23,104.2,139.9,1
2016/4/28,15:23:10,108.8,139.73,4.23,104.2,139.8,1
2016/4/28,15:23:11,108.7,139.71,4.24,104.7,139.8,1
2016/4/28,15:23:12,108.8,139.71,4.24,104.3,139.8,1
2016/4/28,15:23:13,108.7,139.77,4.24,104.7,139.8,1
2016/4/28,15:23:14,108.8,139.71,4.24,105,139.8,1
2016/4/28,15:23:15,108.7,139.77,4.24,104.3,139.8,1
2016/4/28,15:23:16,108.7,139.71,4.25,104.7,139.8,1
2016/4/28,15:23:17,108.8,139.77,4.24,104.1,139.8,1
2016/4/28,15:23:18,108.8,139.75,4.25,104.3,139.8,1
2016/4/28,15:23:19,108.7,139.79,4.24,104.2,139.8,1
2016/4/28,15:23:20,108.8,139.79,4.25,104.4,139.8,1
2016/4/28,15:23:21,108.8,139.77,4.25,104.9,139.9,1
2016/4/28,15:23:22,108.8,139.83,4.25,104.4,139.8,1
2016/4/28,15:23:23,108.9,139.77,4.26,104.2,139.8,1
2016/4/28,15:23:24,108.9,139.77,4.25,104.4,139.8,1
2016/4/28,15:23:25,109,139.79,4.26,104.3,139.8,1
2016/4/28,15:23:26,108.8,139.77,4.27,104.2,139.8,1
2016/4/28,15:23:27,108.8,139.83,4.26,104.3,139.8,1
2016/4/28,15:23:28,109,139.81,4.27,105,139.8,1
2016/4/28,15:23:29,109,139.81,4.27,104.7,139.8,1
2016/4/28,15:23:30,108.9,139.83,4.26,105,139.8,1
2016/4/28,15:23:31,109,139.81,4.28,104.4,139.9,1
2016/4/28,15:23:32,108.9,139.81,4.27,104.2,139.8,1
2016/4/28,15:23:33,108.9,139.83,4.27,104.1,139.8,1
2016/4/28,15:23:34,108.8,139.85,4.28,104.4,139.8,1
2016/4/28,15:23:35,108.8,139.85,4.29,104.4,139.8,1
2016/4/28,15:23:36,108.7,139.87,4.28,104.5,139.8,1
2016/4/28,15:23:37,108.8,139.87,4.29,104.8,139.8,1
2016/4/28,15:23:38,108.8,139.83,4.29,104.7,139.8,1
2016/4/28,15:23:39,109,139.85,4.28,104.2,139.8,1
2016/4/28,15:23:40,109.1,139.9,4.29,104.2,139.8,1
2016/4/28,15:23:41,109.1,139.85,4.3,104.2,139.8,1
2016/4/28,15:23:42,109.1,139.9,4.29,104.1,139.8,1
2016/4/28,15:23:43,108.8,139.83,4.3,104.7,139.9,1
2016/4/28,15:23:44,108.8,139.87,4.29,104.9,139.8,1
2016/4/28,15:23:45,108.9,139.94,4.29,104.9,139.8,1
2016/4/28,15:23:46,108.9,139.87,4.3,104.9,139.8,1
2016/4/28,15:23:47,109,139.94,4.3,104.1,139.8,1
2016/4/28,15:23:48,108.9,139.9,4.31,104.2,139.9,1
2016/4/28,15:23:49,108.9,139.96,4.3,104.2,139.8,1
2016/4/28,15:23:50,108.7,139.94,4.31,104.4,139.8,1
2016/4/28,15:23:51,108.9,139.96,4.31,104.4,139.8,1
2016/4/28,15:23:52,109.1,139.92,4.32,104.8,139.8,1
2016/4/28,15:23:53,109,139.92,4.31,104.6,139.9,1
2016/4/28,15:23:54,109,139.98,4.32,104.6,139.9,1
2016/4/28,15:23:55,108.7,139.92,4.32,104.5,139.8,1
2016/4/28,15:23:56,108.9,139.98,4.33,104.2,139.8,1
2016/4/28,15:23:57,109.1,139.94,4.33,104.3,139.8,1
2016/4/28,15:23:58,109.1,139.96,4.32,103.9,139.8,1
2016/4/28,15:23:59,109.1,139.94,4.34,104.7,139.8,1
2016/4/28,15:24:00,109.1,139.98,4.33,104.5,139.8,1
2016/4/28,15:24:01,109.1,139.94,4.33,104.3,139.8,1
2016/4/28,15:24:02,109.1,139.96,4.33,104.5,139.8,1
2016/4/28,15:24:03,109.1,139.96,4.34,104.3,139.8,1
2016/4/28,15:24:04,109,140,4.33,104.1,139.8,1
2016/4/28,15:24:05,109,140,4.35,104.5,139.8,1
2016/4/28,15:24:06,109,140,4.34,104.4,139.8,1
2016/4/28,15:24:07,109.1,140,4.35,104.5,139.8,1
2016/4/28,15:24:08,109.1,140,4.35,104.8,139.8,1
2016/4/28,15:24:09,109.1,140,4.35,104.3,139.8,1
2016/4/28,15:24:10,109,140,4.36,104.1,139.8,1
2016/4/28,15:24:11,108.9,140,4.35,104.1,139.8,1
2016/4/28,15:24:12,109,140,4.36,104.2,139.8,1
2016/4/28,15:24:13,109.1,140.04,4.35,104.2,139.8,1
2016/4/28,15:24:14,109.1,139.98,4.37,104.8,139.8,1
2016/4/28,15:24:15,109,139.98,4.36,104.8,139.8,1
2016/4/28,15:24:16,109.1,140.02,4.36,104.7,139.9,1
2016/4/28,15:24:17,109.1,139.98,4.37,104.2,139.8,1
2016/4/28,15:24:18,109,140.04,4.36,104.1,139.8,1
2016/4/28,15:24:19,109.1,140,4.37,104.5,139.8,1
2016/4/28,15:24:20,109.1,140,4.37,104.1,139.8,1
2016/4/28,15:24:21,109.1,140.06,4.38,104.2,139.9,1
2016/4/28,15:24:22,109.1,140.02,4.39,104.7,139.8,1
2016/4/28,15:24:23,109.2,140.02,4.38,104.5,139.8,1
2016/4/28,15:24:24,109.1,140,4.39,104.7,139.8,1
2016/4/28,15:24:25,109.2,139.96,4.39,104.5,139.8,1
2016/4/28,15:24:26,109.1,140.04,4.38,103.9,139.8,1
2016/4/28,15:24:27,109.1,139.98,4.39,104.4,139.8,1
2016/4/28,15:24:28,108.9,140,4.39,104.4,139.8,1
2016/4/28,15:24:29,109.1,140,4.39,104.3,139.8,1
2016/4/28,15:24:30,109,139.96,4.4,104.5,139.8,1
2016/4/28,15:24:31,109,139.98,4.38,104.5,139.8,1
2016/4/28,15:24:32,109.2,139.94,4.4,105,139.8,1
2016/4/28,15:24:33,109.2,139.94,4.39,104.4,139.8,1
2016/4/28,15:24:34,109.2,139.98,4.4,104.1,139.8,1
2016/4/28,15:24:35,109,139.94,4.41,104.1,139.8,1
2016/4/28,15:24:36,109,139.94,4.4,104.1,139.8,1
2016/4/28,15:24:37,109.1,139.96,4.41,104.4,139.8,1
2016/4/28,15:24:38,109.1,139.92,4.41,104.8,139.8,1
2016/4/28,15:24:39,109.1,139.94,4.41,104.3,139.8,1
2016/4/28,15:24:40,109.1,139.87,4.42,104.7,139.8,1
2016/4/28,15:24:41,109.1,139.85,4.41,104.3,139.8,1
2016/4/28,15:24:42,109.3,139.9,4.42,104.2,139.8,1
2016/4/28,15:24:43,109.2,139.85,4.42,104.3,139.8,1
2016/4/28,15:24:44,109.1,139.87,4.42,104.1,139.8,1
2016/4/28,15:24:45,109,139.83,4.43,104.3,139.8,1
2016/4/28,15:24:46,109.1,139.83,4.42,104.4,139.8,1
2016/4/28,15:24:47,109.2,139.77,4.44,104.7,139.8,1
2016/4/28,15:24:48,109.1,139.79,4.42,104.8,139.8,1
2016/4/28,15:24:49,109.1,139.77,4.43,104.3,139.8,1
2016/4/28,15:24:50,109.1,139.75,4.43,104.2,139.8,1
2016/4/28,15:24:51,109.2,139.77,4.43,104.3,139.8,1
2016/4/28,15:24:52,109.4,139.71,4.44,104.7,139.8,1
2016/4/28,15:24:53,109.4,139.75,4.44,104.3,139.8,1
2016/4/28,15:24:54,109.4,139.66,4.45,104.7,139.8,1
2016/4/28,15:24:55,109.3,139.64,4.43,104.2,139.8,1
2016/4/28,15:24:56,109.4,139.62,4.45,104.4,139.8,1
2016/4/28,15:24:57,109.3,139.6,4.44,104.3,139.8,1
2016/4/28,15:24:58,109.1,139.62,4.45,104.1,139.8,1
2016/4/28,15:24:59,109.2,139.58,4.45,104.2,139.8,1
2016/4/28,15:25:00,109.2,139.6,4.45,104.7,139.9,1
2016/4/28,15:25:01,109.1,139.58,4.46,104.1,139.9,1
2016/4/28,15:25:02,109.3,139.56,4.46,104.5,139.8,1
2016/4/28,15:25:03,109.2,139.48,4.47,104.7,139.8,1
2016/4/28,15:25:04,109.3,139.52,4.45,104.1,139.8,1
2016/4/28,15:25:05,109.4,139.46,4.46,104.3,139.8,1
2016/4/28,15:25:06,109.3,139.48,4.45,104.1,139.8,1
2016/4/28,15:25:07,109.4,139.41,4.47,104.4,139.8,1
2016/4/28,15:25:08,109.2,139.41,4.46,104.6,139.8,1
2016/4/28,15:25:09,109.3,139.39,4.46,104.5,139.8,1
2016/4/28,15:25:10,109.4,139.37,4.46,104.8,139.8,1
2016/4/28,15:25:11,109.3,139.33,4.47,104.5,139.8,1
2016/4/28,15:25:12,109.1,139.31,4.48,104.3,139.8,1
2016/4/28,15:25:13,109.3,139.33,4.48,104.1,139.8,1
2016/4/28,15:25:14,109.5,139.29,4.48,104.1,139.8,1
2016/4/28,15:25:15,109.5,139.31,4.47,104.1,139.8,1
2016/4/28,15:25:16,109.4,139.25,4.49,104.7,139.8,1
2016/4/28,15:25:17,109.3,139.25,4.48,104.7,139.9,1
2016/4/28,15:25:18,109.4,139.27,4.48,104.5,139.9,1
2016/4/28,15:25:19,109.5,139.2,4.49,104.7,139.8,1
2016/4/28,15:25:20,109.4,139.25,4.48,104.1,139.8,1
2016/4/28,15:25:21,109.4,139.18,4.5,104.4,139.8,1
2016/4/28,15:25:22,109.5,139.2,4.49,104.2,139.8,1
2016/4/28,15:25:23,109.4,139.27,4.49,104.1,139.9,1
2016/4/28,15:25:24,109.3,139.18,4.5,104.7,139.8,1
2016/4/28,15:25:25,109.5,139.23,4.5,104.5,139.8,1
2016/4/28,15:25:26,109.3,139.23,4.51,104.8,139.8,1
2016/4/28,15:25:27,109.3,139.16,4.5,104.4,139.8,1
2016/4/28,15:25:28,109.3,139.23,4.5,104.1,139.9,1
2016/4/28,15:25:29,109.4,139.2,4.51,103.9,139.8,1
2016/4/28,15:25:30,109.4,139.2,4.51,104.1,139.8,1
2016/4/28,15:25:31,109.5,139.25,4.51,104.2,139.8,1
2016/4/28,15:25:32,109.4,139.18,4.52,105,139.8,1
2016/4/28,15:25:33,109.4,139.23,4.51,104.7,139.8,1
2016/4/28,15:25:34,109.4,139.2,4.53,104.2,139.8,1
2016/4/28,15:25:35,109.4,139.2,4.52,104.7,139.8,1
2016/4/28,15:25:36,109.3,139.2,4.52,104.2,139.8,1
2016/4/28,15:25:37,109.4,139.25,4.52,104.3,139.8,1
2016/4/28,15:25:38,109.5,139.27,4.52,104.3,139.8,1
2016/4/28,15:25:39,109.5,139.25,4.53,104.3,139.8,1
2016/4/28,15:25:40,109.4,139.27,4.53,104.6,139.8,1
2016/4/28,15:25:41,109.4,139.23,4.54,104.9,139.8,1
2016/4/28,15:25:42,109.3,139.25,4.53,104.4,139.8,1
2016/4/28,15:25:43,109.4,139.29,4.53,104.3,139.8,1
2016/4/28,15:25:44,109.4,139.27,4.55,104.4,139.8,1
2016/4/28,15:25:45,109.4,139.33,4.53,104.1,139.8,1
2016/4/28,15:25:46,109.4,139.27,4.55,104.8,139.8,1
2016/4/28,15:25:47,109.4,139.31,4.54,104.4,139.8,1
2016/4/28,15:25:48,109.3,139.37,4.54,104.5,139.8,1
2016/4/28,15:25:49,109.6,139.31,4.55,104.5,139.8,1
2016/4/28,15:25:50,109.6,139.35,4.54,104.3,139.8,1
2016/4/28,15:25:51,109.5,139.35,4.55,104.6,139.8,1
2016/4/28,15:25:52,109.6,139.35,4.55,104.1,139.8,1
2016/4/28,15:25:53,109.5,139.43,4.55,104.1,139.8,1
2016/4/28,15:25:54,109.6,139.39,4.56,104.6,139.8,1
2016/4/28,15:25:55,109.4,139.43,4.56,104.7,139.9,1
2016/4/28,15:25:56,109.5,139.46,4.56,104.7,139.8,1
2016/4/28,15:25:57,109.5,139.41,4.56,104.7,139.8,1
2016/4/28,15:25:58,109.4,139.48,4.55,104.1,139.8,1
